date,team_a,team_b,goals_a,goals_b,form_a,form_b,avg_goals_scored_a,avg_goals_conceded_a,avg_goals_scored_b,avg_goals_conceded_b,gd_form_a,gd_form_b,h2h_winner_a
2025-09-16,HC Motor České Budějovice,Bílí Tygři Liberec,1,2,0.25,0.5,2.2,3.1,3.4,3.4,-0.9,0.0,0.25
2025-09-16,HC Sparta Praha,HC Energie Karlovy Vary,5,2,0.7,0.3,4.8,3.6,2.7,3.8,1.2,-1.1,0.45
2025-09-17,HC Dynamo Pardubice,Rytíři Kladno,7,9,0.75,0.25,4.6,2.2,1.5,3.6,2.4,-2.1,0.6818181818181818
2025-09-17,HC Energie Karlovy Vary,HC Litvínov,4,2,0.2,0.55,2.4,4.1,1.8,1.7,-1.7,0.1,0.6363636363636364
2025-09-17,Rytíři Kladno,HC Sparta Praha,3,6,0.25,0.8,1.5,3.6,5.0,3.3,-2.1,1.7,0.2
2025-09-17,HC Motor České Budějovice,HC Oceláři Třinec,7,4,0.3,0.7,1.8,2.2,4.1,2.3,-0.4,1.8,0.5
2025-09-17,Mountfield HK,HC Energie Karlovy Vary,6,1,0.7,0.2,3.7,2.2,2.4,4.1,1.5,-1.7,0.5769230769230769
2025-09-18,HC Škoda Plzeň,Mountfield HK,1,5,0.3,0.7,1.8,3.1,3.9,2.1,-1.3,1.8,0.43333333333333335
2025-09-18,HC Vítkovice Ridera,HC Dynamo Pardubice,3,5,0.6,0.65,2.6,2.0,4.7,3.0,0.6,1.7,0.6111111111111112
2025-09-18,HC Litvínov,HC Vítkovice Ridera,3,4,0.45,0.6,1.7,1.9,2.6,2.0,-0.2,0.6,0.1875
2025-09-18,Rytíři Kladno,HC Dynamo Pardubice,4,5,0.3,0.65,2.5,4.0,4.7,3.0,-1.5,1.7,0.375
2025-09-18,HC Energie Karlovy Vary,Mountfield HK,4,5,0.25,0.7,2.3,4.0,3.9,2.1,-1.7,1.8,0.39285714285714285
2025-09-19,HC Litvínov,Bílí Tygři Liberec,4,2,0.35,0.5,1.6,2.2,3.0,3.1,-0.6,-0.1,0.4411764705882353
2025-09-19,BK Mladá Boleslav,HC Dynamo Pardubice,1,4,0.4,0.65,2.1,3.4,4.6,3.2,-1.3,1.4,0.11538461538461539
2025-09-19,HC Olomouc,HC Škoda Plzeň,0,2,0.6,0.3,2.8,2.7,1.8,3.2,0.1,-1.4,0.65
2025-09-19,HC Motor České Budějovice,Rytíři Kladno,3,0,0.35,0.3,2.1,2.2,2.9,4.3,-0.1,-1.4,0.6785714285714286
2025-09-19,HC Škoda Plzeň,HC Kometa Brno,2,2,0.3,0.35,1.8,3.2,2.3,3.3,-1.4,-1.0,0.4583333333333333
2025-09-20,HC Motor České Budějovice,HC Olomouc,3,4,0.4,0.55,2.3,2.1,2.6,2.7,0.2,-0.1,0.4117647058823529
2025-09-20,BK Mladá Boleslav,HC Energie Karlovy Vary,2,4,0.4,0.15,2.2,3.5,2.3,4.2,-1.3,-1.9,0.46875
2025-09-20,HC Energie Karlovy Vary,Mountfield HK,2,6,0.15,0.7,2.3,4.2,3.6,2.3,-1.9,1.3,0.36666666666666664
2025-09-20,HC Litvínov,Rytíři Kladno,1,2,0.4,0.25,1.8,2.2,2.5,4.2,-0.4,-1.7,0.4090909090909091
2025-09-20,HC Škoda Plzeň,Bílí Tygři Liberec,3,4,0.4,0.45,1.9,2.9,2.9,3.2,-1.0,-0.3,0.3333333333333333
2025-09-21,HC Litvínov,HC Motor České Budějovice,2,0,0.3,0.35,1.8,2.4,2.4,2.3,-0.6,0.1,0.6071428571428571
2025-09-21,Mountfield HK,Rytíři Kladno,2,2,0.75,0.35,3.9,2.2,2.6,3.9,1.7,-1.3,0.6
2025-09-21,HC Litvínov,BK Mladá Boleslav,2,2,0.3,0.4,1.8,2.4,2.2,3.2,-0.6,-1.0,0.36363636363636365
2025-09-21,HC Motor České Budějovice,HC Olomouc,3,2,0.35,0.65,2.4,2.3,2.6,2.2,0.1,0.4,0.3888888888888889
2025-09-21,HC Sparta Praha,HC Kometa Brno,11,5,0.8,0.4,5.0,3.2,2.4,3.1,1.8,-0.7,0.5588235294117647
2025-09-22,HC Vítkovice Ridera,HC Litvínov,1,0,0.6,0.35,2.9,2.4,1.9,2.3,0.5,-0.4,0.8235294117647058
2025-09-22,Mountfield HK,Bílí Tygři Liberec,0,2,0.75,0.55,3.9,2.2,3.1,3.2,1.7,-0.1,0.7777777777777778
2025-09-22,HC Kometa Brno,HC Motor České Budějovice,7,3,0.3,0.4,2.7,4.2,2.3,2.2,-1.5,0.1,0.5714285714285714
2025-09-22,Rytíři Kladno,HC Vítkovice Ridera,1,8,0.4,0.6,2.6,3.8,2.9,2.4,-1.2,0.5,0.14285714285714285
2025-09-22,HC Dynamo Pardubice,HC Energie Karlovy Vary,3,2,0.75,0.2,4.8,2.9,2.5,4.4,1.9,-1.9,0.3125
2025-09-23,BK Mladá Boleslav,Mountfield HK,0,4,0.45,0.75,2.2,2.8,3.6,1.9,-0.6,1.7,0.2222222222222222
2025-09-23,HC Kometa Brno,HC Oceláři Třinec,0,5,0.4,0.6,3.3,4.2,4.1,2.7,-0.9,1.4,0.23529411764705882
2025-09-23,BK Mladá Boleslav,Mountfield HK,4,1,0.45,0.75,2.2,2.8,3.6,1.9,-0.6,1.7,0.2222222222222222
2025-09-23,HC Sparta Praha,HC Olomouc,3,3,0.85,0.55,5.8,3.4,2.4,2.2,2.4,0.2,0.8181818181818182
2025-09-23,HC Kometa Brno,HC Olomouc,4,3,0.4,0.55,3.3,4.2,2.4,2.2,-0.9,0.2,0.6818181818181818
2025-09-24,HC Vítkovice Ridera,HC Energie Karlovy Vary,7,3,0.6,0.2,3.3,2.4,2.6,4.2,0.9,-1.6,0.7222222222222222
2025-09-24,HC Sparta Praha,Mountfield HK,5,2,0.8,0.75,5.4,3.5,3.7,2.0,1.9,1.7,0.4444444444444444
2025-09-24,HC Motor České Budějovice,HC Dynamo Pardubice,0,4,0.35,0.75,2.3,2.6,4.5,2.9,-0.3,1.6,0.1
2025-09-24,HC Energie Karlovy Vary,Rytíři Kladno,4,0,0.2,0.35,2.6,4.2,2.6,4.5,-1.6,-1.9,0.55
2025-09-24,HC Oceláři Třinec,HC Motor České Budějovice,3,3,0.65,0.35,4.4,2.5,2.3,2.6,1.9,-0.3,0.47058823529411764
2025-09-25,HC Olomouc,Mountfield HK,3,1,0.4,0.65,2.5,2.6,3.4,2.3,-0.1,1.1,0.5625
2025-09-25,HC Kometa Brno,Bílí Tygři Liberec,1,2,0.4,0.55,3.0,4.3,2.9,2.9,-1.3,0.0,0.36363636363636365
2025-09-25,HC Motor České Budějovice,Mountfield HK,1,0,0.4,0.65,2.4,2.9,3.4,2.3,-0.5,1.1,0.4230769230769231
2025-09-25,HC Olomouc,Rytíři Kladno,2,1,0.4,0.35,2.5,2.6,2.6,4.7,-0.1,-2.1,0.6363636363636364
2025-09-25,HC Vítkovice Ridera,HC Litvínov,2,0,0.6,0.35,3.5,2.6,1.8,2.1,0.9,-0.3,0.8333333333333334
2025-10-01,Rytíři Kladno,HC Energie Karlovy Vary,0,0,0.25,0.3,2.4,4.9,2.8,4.0,-2.5,-1.2,0.4090909090909091
2025-10-01,HC Vítkovice Ridera,HC Olomouc,3,0,0.6,0.45,3.5,2.5,2.4,2.5,1.0,-0.1,0.75
2025-10-01,Bílí Tygři Liberec,HC Vítkovice Ridera,2,4,0.65,0.6,2.8,2.4,3.5,2.5,0.4,1.0,0.5
2025-10-01,HC Olomouc,Rytíři Kladno,3,0,0.45,0.25,2.4,2.5,2.4,4.9,-0.1,-2.5,0.6666666666666666
2025-10-01,HC Olomouc,HC Energie Karlovy Vary,2,2,0.45,0.3,2.4,2.5,2.8,4.0,-0.1,-1.2,0.2692307692307692
2025-10-02,HC Olomouc,Mountfield HK,2,2,0.5,0.45,2.2,2.2,2.6,2.4,0.0,0.2,0.6111111111111112
2025-10-02,HC Dynamo Pardubice,HC Sparta Praha,2,2,0.85,0.8,4.6,2.5,5.4,3.4,2.1,2.0,0.6538461538461539
2025-10-02,Rytíři Kladno,HC Motor České Budějovice,2,2,0.2,0.45,1.3,3.4,2.4,2.8,-2.1,-0.4,0.3
2025-10-02,HC Energie Karlovy Vary,HC Škoda Plzeň,5,3,0.4,0.4,2.6,3.3,1.9,2.8,-0.7,-0.9,0.4
2025-10-02,HC Škoda Plzeň,HC Kometa Brno,2,3,0.4,0.4,1.9,2.8,3.0,4.0,-0.9,-1.0,0.46153846153846156
2025-10-03,Bílí Tygři Liberec,HC Dynamo Pardubice,8,2,0.55,0.8,2.5,2.7,4.5,2.6,-0.2,1.9,0.65625
2025-10-03,Rytíři Kladno,HC Škoda Plzeň,2,3,0.25,0.35,1.2,3.0,2.1,3.0,-1.8,-0.9,0.6923076923076923
2025-10-03,HC Dynamo Pardubice,HC Motor České Budějovice,4,2,0.8,0.5,4.5,2.6,2.5,2.8,1.9,-0.3,0.9090909090909091
2025-10-03,HC Sparta Praha,HC Vítkovice Ridera,2,3,0.8,0.7,5.2,3.2,3.6,2.1,2.0,1.5,0.4444444444444444
2025-10-03,HC Energie Karlovy Vary,HC Motor České Budějovice,4,1,0.4,0.5,2.7,3.4,2.5,2.8,-0.7,-0.3,0.625
2025-10-04,HC Sparta Praha,HC Dynamo Pardubice,2,3,0.7,0.75,4.9,3.2,4.2,3.3,1.7,0.9,0.35714285714285715
2025-10-04,HC Oceláři Třinec,HC Dynamo Pardubice,4,6,0.6,0.75,4.1,2.5,4.2,3.3,1.6,0.9,0.21428571428571427
2025-10-04,Mountfield HK,HC Olomouc,2,1,0.4,0.55,2.3,2.5,2.4,2.2,-0.2,0.2,0.4
2025-10-04,HC Dynamo Pardubice,HC Škoda Plzeň,4,4,0.75,0.45,4.2,3.3,2.2,2.6,0.9,-0.4,0.875
2025-10-04,Mountfield HK,HC Dynamo Pardubice,2,5,0.4,0.75,2.3,2.5,4.2,3.3,-0.2,0.9,0.3157894736842105
2025-10-05,HC Kometa Brno,HC Olomouc,3,4,0.45,0.45,2.9,3.8,2.1,2.1,-0.9,0.0,0.7083333333333334
2025-10-05,HC Kometa Brno,HC Energie Karlovy Vary,2,1,0.45,0.5,2.9,3.8,3.0,2.9,-0.9,0.1,0.5454545454545454
2025-10-05,BK Mladá Boleslav,Bílí Tygři Liberec,1,2,0.35,0.55,2.1,3.2,3.0,2.8,-1.1,0.2,0.4375
2025-10-05,HC Dynamo Pardubice,HC Škoda Plzeň,7,3,0.8,0.4,3.7,2.7,2.3,2.8,1.0,-0.5,0.8461538461538461
2025-10-05,HC Škoda Plzeň,HC Motor České Budějovice,2,0,0.4,0.3,2.3,2.8,1.8,3.2,-0.5,-1.4,0.65
2025-10-06,Bílí Tygři Liberec,Mountfield HK,1,2,0.65,0.3,3.0,2.5,1.6,2.5,0.5,-0.9,0.3
2025-10-06,HC Kometa Brno,HC Motor České Budějovice,2,0,0.5,0.3,2.9,3.5,1.5,3.0,-0.6,-1.5,0.6
2025-10-06,HC Olomouc,HC Energie Karlovy Vary,1,2,0.55,0.5,2.3,2.1,2.7,2.6,0.2,0.1,0.2857142857142857
2025-10-06,Rytíři Kladno,HC Energie Karlovy Vary,2,5,0.25,0.5,1.0,2.8,2.7,2.6,-1.8,0.1,0.4166666666666667
2025-10-06,Mountfield HK,HC Motor České Budějovice,2,1,0.3,0.3,1.6,2.5,1.5,3.0,-0.9,-1.5,0.5357142857142857
2025-10-07,Rytíři Kladno,HC Sparta Praha,5,0,0.25,0.7,1.2,3.0,4.7,2.9,-1.8,1.8,0.16666666666666666
2025-10-07,HC Škoda Plzeň,HC Vítkovice Ridera,3,4,0.4,0.8,2.5,3.2,3.7,2.0,-0.7,1.7,0.5
2025-10-07,Rytíři Kladno,BK Mladá Boleslav,0,2,0.25,0.35,1.2,3.0,1.9,3.0,-1.8,-1.1,0.2
2025-10-07,Mountfield HK,HC Škoda Plzeň,1,0,0.45,0.4,1.8,2.3,2.5,3.2,-0.5,-0.7,0.59375
2025-10-07,HC Škoda Plzeň,HC Sparta Praha,4,5,0.4,0.7,2.5,3.2,4.7,2.9,-0.7,1.8,0.4444444444444444
2025-10-08,HC Dynamo Pardubice,Mountfield HK,6,2,0.8,0.45,4.0,2.9,1.5,2.3,1.1,-0.8,0.7
2025-10-08,HC Dynamo Pardubice,Rytíři Kladno,5,4,0.8,0.2,4.0,2.9,1.3,2.9,1.1,-1.6,0.6538461538461539
2025-10-08,HC Energie Karlovy Vary,BK Mladá Boleslav,3,3,0.6,0.45,2.8,2.1,2.1,2.4,0.7,-0.3,0.5588235294117647
2025-10-08,HC Energie Karlovy Vary,HC Škoda Plzeň,3,3,0.6,0.25,2.8,2.1,2.7,3.5,0.7,-0.8,0.45454545454545453
2025-10-08,BK Mladá Boleslav,HC Sparta Praha,1,1,0.45,0.6,2.1,2.4,4.1,3.2,-0.3,0.9,0.15625
2025-10-09,HC Motor České Budějovice,HC Vítkovice Ridera,2,4,0.2,0.9,1.3,3.0,3.9,1.9,-1.7,2.0,0.75
2025-10-09,HC Oceláři Třinec,HC Vítkovice Ridera,5,7,0.55,0.9,4.3,2.9,3.9,1.9,1.4,2.0,0.4166666666666667
2025-10-09,HC Škoda Plzeň,HC Vítkovice Ridera,5,8,0.3,0.9,2.7,3.4,3.9,1.9,-0.7,2.0,0.45
2025-10-09,HC Škoda Plzeň,HC Sparta Praha,4,2,0.3,0.55,2.7,3.4,3.7,3.1,-0.7,0.6,0.42105263157894735
2025-10-09,HC Vítkovice Ridera,HC Škoda Plzeň,3,2,0.9,0.3,3.9,1.9,2.7,3.4,2.0,-0.7,0.55
2025-10-10,HC Vítkovice Ridera,Rytíři Kladno,4,1,1.0,0.2,4.5,2.4,1.6,2.6,2.1,-1.0,0.875
2025-10-10,HC Vítkovice Ridera,Bílí Tygři Liberec,3,1,1.0,0.65,4.5,2.4,2.9,2.2,2.1,0.7,0.55
2025-10-10,Mountfield HK,Rytíři Kladno,4,2,0.45,0.2,1.6,2.5,1.6,2.6,-0.9,-1.0,0.5909090909090909
2025-10-10,HC Kometa Brno,HC Sparta Praha,2,3,0.55,0.45,2.9,3.3,3.3,3.2,-0.4,0.1,0.4166666666666667
2025-10-10,HC Vítkovice Ridera,HC Kometa Brno,1,2,1.0,0.55,4.5,2.4,2.9,3.3,2.1,-0.4,0.6538461538461539
2025-10-11,HC Litvínov,HC Vítkovice Ridera,3,5,0.35,0.9,1.7,2.0,4.1,2.5,-0.3,1.6,0.15789473684210525
2025-10-11,HC Oceláři Třinec,HC Litvínov,0,1,0.55,0.35,4.7,3.4,1.7,2.0,1.3,-0.3,0.6818181818181818
2025-10-11,Bílí Tygři Liberec,HC Dynamo Pardubice,4,6,0.6,0.8,2.6,2.1,4.4,3.3,0.5,1.1,0.6764705882352942
2025-10-11,HC Škoda Plzeň,HC Sparta Praha,4,2,0.3,0.45,3.0,3.7,2.5,2.9,-0.7,-0.4,0.45
2025-10-11,HC Škoda Plzeň,HC Dynamo Pardubice,4,4,0.3,0.8,3.0,3.7,4.4,3.3,-0.7,1.1,0.14285714285714285
2025-10-12,Bílí Tygři Liberec,HC Motor České Budějovice,3,3,0.5,0.2,2.8,2.6,1.2,2.7,0.2,-1.5,0.7727272727272727
2025-10-12,HC Oceláři Třinec,HC Motor České Budějovice,6,1,0.45,0.2,4.1,3.1,1.2,2.7,1.0,-1.5,0.4722222222222222
2025-10-12,Mountfield HK,HC Sparta Praha,1,5,0.55,0.4,1.8,2.2,2.4,3.0,-0.4,-0.6,0.5
2025-10-12,HC Sparta Praha,HC Vítkovice Ridera,7,4,0.4,0.9,2.4,3.0,4.2,2.6,-0.6,1.6,0.42105263157894735
2025-10-12,HC Energie Karlovy Vary,HC Kometa Brno,6,1,0.7,0.6,2.9,1.7,2.6,2.4,1.2,0.2,0.4166666666666667
2025-10-13,HC Olomouc,HC Motor České Budějovice,2,6,0.5,0.2,2.1,2.0,1.3,2.9,0.1,-1.6,0.5789473684210527
2025-10-13,HC Sparta Praha,HC Vítkovice Ridera,4,4,0.45,0.8,2.9,3.1,4.3,3.1,-0.2,1.2,0.45
2025-10-13,HC Litvínov,HC Olomouc,2,3,0.35,0.5,1.8,2.2,2.1,2.0,-0.4,0.1,0.4666666666666667
2025-10-13,Rytíři Kladno,Mountfield HK,0,3,0.2,0.55,1.8,2.8,1.8,2.4,-1.0,-0.6,0.375
2025-10-13,Mountfield HK,Bílí Tygři Liberec,5,5,0.55,0.55,1.8,2.4,2.9,2.5,-0.6,0.4,0.7272727272727273
2025-10-14,HC Kometa Brno,BK Mladá Boleslav,1,0,0.5,0.45,2.0,2.7,2.0,2.3,-0.7,-0.3,0.6333333333333333
2025-10-14,HC Škoda Plzeň,HC Olomouc,2,2,0.4,0.5,3.1,3.2,2.0,2.3,-0.1,-0.3,0.4090909090909091
2025-10-14,Bílí Tygři Liberec,HC Dynamo Pardubice,4,3,0.5,0.9,3.0,2.7,5.0,3.1,0.3,1.9,0.6388888888888888
2025-10-14,HC Kometa Brno,HC Litvínov,2,1,0.5,0.35,2.0,2.7,1.8,2.1,-0.7,-0.3,0.75
2025-10-14,HC Olomouc,HC Sparta Praha,1,3,0.5,0.5,2.0,2.3,3.1,3.2,-0.3,-0.1,0.20833333333333334
2025-10-15,HC Sparta Praha,HC Litvínov,2,2,0.6,0.35,3.2,3.0,1.6,1.9,0.2,-0.3,0.8157894736842105
2025-10-15,HC Vítkovice Ridera,HC Škoda Plzeň,1,0,0.75,0.35,4.3,3.2,3.1,3.4,1.1,-0.3,0.625
2025-10-15,HC Sparta Praha,Bílí Tygři Liberec,1,2,0.6,0.5,3.2,3.0,3.2,3.0,0.2,0.2,0.7
2025-10-15,BK Mladá Boleslav,HC Vítkovice Ridera,2,2,0.35,0.75,1.6,2.2,4.3,3.2,-0.6,1.1,0.35714285714285715
2025-10-15,HC Energie Karlovy Vary,HC Dynamo Pardubice,3,2,0.7,0.8,3.1,1.8,4.9,3.3,1.3,1.6,0.6111111111111112
2025-10-16,HC Energie Karlovy Vary,Mountfield HK,1,1,0.75,0.65,3.4,2.0,2.4,2.6,1.4,-0.2,0.34375
2025-10-16,HC Energie Karlovy Vary,BK Mladá Boleslav,5,1,0.75,0.4,3.4,2.0,1.7,2.0,1.4,-0.3,0.5555555555555556
2025-10-16,HC Oceláři Třinec,HC Kometa Brno,2,2,0.45,0.6,4.3,3.1,1.9,2.0,1.2,-0.1,0.7777777777777778
2025-10-16,HC Vítkovice Ridera,HC Oceláři Třinec,4,5,0.7,0.45,3.5,2.7,4.3,3.1,0.8,1.2,0.6428571428571429
2025-10-16,Mountfield HK,BK Mladá Boleslav,5,1,0.65,0.4,2.4,2.6,1.7,2.0,-0.2,-0.3,0.7272727272727273
2025-10-17,HC Dynamo Pardubice,Bílí Tygři Liberec,6,4,0.7,0.5,4.8,3.4,3.2,3.0,1.4,0.2,0.34210526315789475
2025-10-17,Mountfield HK,HC Olomouc,5,0,0.7,0.45,2.6,2.2,2.1,2.4,0.4,-0.3,0.45454545454545453
2025-10-17,HC Kometa Brno,HC Vítkovice Ridera,4,3,0.65,0.6,2.0,2.0,3.1,2.7,0.0,0.4,0.39285714285714285
2025-10-17,HC Oceláři Třinec,Bílí Tygři Liberec,6,4,0.5,0.5,4.5,3.3,3.2,3.0,1.2,0.2,0.6176470588235294
2025-10-17,HC Kometa Brno,HC Oceláři Třinec,2,5,0.65,0.5,2.0,2.0,4.5,3.3,0.0,1.2,0.23684210526315788
2025-10-18,HC Motor České Budějovice,HC Kometa Brno,2,1,0.2,0.65,1.8,3.1,2.0,2.2,-1.3,-0.2,0.375
2025-10-18,HC Kometa Brno,HC Škoda Plzeň,4,4,0.65,0.35,2.0,2.2,2.8,3.1,-0.2,-0.3,0.5714285714285714
2025-10-18,Rytíři Kladno,HC Energie Karlovy Vary,2,5,0.15,0.75,1.8,3.1,3.3,1.7,-1.3,1.6,0.38461538461538464
2025-10-18,Mountfield HK,HC Vítkovice Ridera,3,3,0.7,0.5,2.9,2.1,3.1,2.9,0.8,0.2,0.5333333333333333
2025-10-18,Rytíři Kladno,HC Vítkovice Ridera,3,1,0.15,0.5,1.8,3.1,3.1,2.9,-1.3,0.2,0.1111111111111111
2025-10-19,BK Mladá Boleslav,HC Sparta Praha,2,4,0.35,0.55,1.5,2.4,3.0,2.5,-0.9,0.5,0.17647058823529413
2025-10-19,Mountfield HK,HC Oceláři Třinec,4,3,0.65,0.6,3.0,2.3,4.1,3.0,0.7,1.1,0.6071428571428571
2025-10-19,HC Litvínov,HC Sparta Praha,2,3,0.3,0.55,1.4,1.9,3.0,2.5,-0.5,0.5,0.2
2025-10-19,HC Oceláři Třinec,HC Kometa Brno,3,2,0.6,0.5,4.1,3.0,2.1,2.7,1.1,-0.6,0.775
2025-10-19,HC Kometa Brno,HC Škoda Plzeň,8,0,0.5,0.4,2.1,2.7,3.2,3.4,-0.6,-0.2,0.5666666666666667
2025-10-20,HC Energie Karlovy Vary,HC Kometa Brno,0,2,0.75,0.5,3.4,1.8,2.7,2.6,1.6,0.1,0.46153846153846156
2025-10-20,HC Energie Karlovy Vary,Mountfield HK,1,3,0.75,0.65,3.4,1.8,3.3,2.6,1.6,0.7,0.35294117647058826
2025-10-20,Rytíři Kladno,HC Olomouc,2,2,0.2,0.35,2.1,3.2,1.8,2.9,-1.1,-1.1,0.3076923076923077
2025-10-20,HC Dynamo Pardubice,Bílí Tygři Liberec,6,0,0.7,0.4,4.8,3.4,3.0,3.6,1.4,-0.6,0.375
2025-10-20,HC Vítkovice Ridera,HC Motor České Budějovice,2,1,0.35,0.25,2.8,3.3,1.8,3.0,-0.5,-1.2,0.3181818181818182
2025-10-21,Mountfield HK,HC Litvínov,6,4,0.75,0.3,3.4,2.1,1.5,2.0,1.3,-0.5,0.7333333333333333
2025-10-21,HC Litvínov,HC Vítkovice Ridera,6,2,0.3,0.45,1.5,2.0,2.9,3.2,-0.5,-0.3,0.15
2025-10-21,HC Kometa Brno,HC Energie Karlovy Vary,3,1,0.6,0.65,2.8,2.0,3.2,2.0,0.8,1.2,0.5714285714285714
2025-10-21,Mountfield HK,HC Dynamo Pardubice,6,5,0.75,0.75,3.4,2.1,5.0,3.0,1.3,2.0,0.2857142857142857
2025-10-21,HC Litvínov,HC Kometa Brno,4,3,0.3,0.6,1.5,2.0,2.8,2.0,-0.5,0.8,0.22727272727272727
2025-10-22,HC Motor České Budějovice,HC Vítkovice Ridera,4,3,0.25,0.35,1.7,2.8,2.6,3.5,-1.1,-0.9,0.625
2025-10-22,Mountfield HK,HC Škoda Plzeň,2,4,0.85,0.4,4.1,2.3,2.8,3.7,1.8,-0.9,0.6176470588235294
2025-10-22,HC Motor České Budějovice,Bílí Tygři Liberec,3,4,0.25,0.3,1.7,2.8,2.8,4.1,-1.1,-1.3,0.25
2025-10-22,HC Oceláři Třinec,HC Energie Karlovy Vary,4,1,0.55,0.55,3.9,3.3,2.8,2.1,0.6,0.7,0.7727272727272727
2025-10-22,HC Motor České Budějovice,Mountfield HK,0,3,0.25,0.85,1.7,2.8,4.1,2.3,-1.1,1.8,0.43333333333333335
2025-10-23,HC Energie Karlovy Vary,HC Vítkovice Ridera,11,4,0.5,0.35,2.6,2.2,2.5,3.2,0.4,-0.7,0.25
2025-10-23,HC Sparta Praha,HC Oceláři Třinec,5,0,0.7,0.65,3.4,2.4,3.9,2.8,1.0,1.1,0.6153846153846154
2025-10-23,Rytíři Kladno,HC Vítkovice Ridera,4,4,0.25,0.35,2.1,3.1,2.5,3.2,-1.0,-0.7,0.2
2025-10-23,HC Dynamo Pardubice,BK Mladá Boleslav,4,0,0.65,0.35,5.0,3.4,1.7,2.4,1.6,-0.7,0.8928571428571429
2025-10-23,HC Vítkovice Ridera,HC Dynamo Pardubice,5,3,0.35,0.65,2.5,3.2,5.0,3.4,-0.7,1.6,0.55
2025-10-24,Mountfield HK,HC Vítkovice Ridera,2,3,0.8,0.3,3.8,2.2,3.1,4.4,1.6,-1.3,0.53125
2025-10-24,BK Mladá Boleslav,HC Vítkovice Ridera,1,1,0.25,0.3,1.3,2.7,3.1,4.4,-1.4,-1.3,0.36666666666666664
2025-10-24,Rytíři Kladno,Mountfield HK,3,2,0.3,0.8,2.3,3.0,3.8,2.2,-0.7,1.6,0.34615384615384615
2025-10-24,Mountfield HK,HC Škoda Plzeň,2,2,0.8,0.45,3.8,2.2,2.9,3.6,1.6,-0.7,0.5833333333333334
2025-10-24,Mountfield HK,HC Motor České Budějovice,2,3,0.8,0.35,3.8,2.2,2.3,3.0,1.6,-0.7,0.59375
2025-10-25,HC Olomouc,HC Dynamo Pardubice,1,3,0.35,0.55,1.8,2.9,4.4,3.4,-1.1,1.0,0.2
2025-10-25,HC Sparta Praha,HC Škoda Plzeň,5,5,0.7,0.5,3.6,2.2,2.6,3.0,1.4,-0.4,0.5238095238095238
2025-10-25,Bílí Tygři Liberec,Mountfield HK,1,1,0.4,0.55,3.1,4.2,3.2,2.8,-1.1,0.4,0.2916666666666667
2025-10-25,HC Dynamo Pardubice,HC Kometa Brno,1,1,0.55,0.5,4.4,3.4,3.1,2.4,1.0,0.7,0.7083333333333334
2025-10-25,Rytíři Kladno,HC Litvínov,5,2,0.3,0.35,2.1,3.2,2.5,2.8,-1.1,-0.3,0.625
2025-11-01,Bílí Tygři Liberec,HC Motor České Budějovice,7,3,0.45,0.45,3.1,4.0,2.5,3.0,-0.9,-0.5,0.7692307692307693
2025-11-01,HC Energie Karlovy Vary,Rytíři Kladno,2,0,0.55,0.4,3.4,2.3,2.6,3.2,1.1,-0.6,0.6428571428571429
2025-11-01,HC Sparta Praha,HC Oceláři Třinec,4,4,0.75,0.65,3.9,2.3,3.4,2.6,1.6,0.8,0.6428571428571429
2025-11-01,Rytíři Kladno,HC Dynamo Pardubice,3,9,0.4,0.5,2.6,3.2,3.7,2.8,-0.6,0.9,0.32142857142857145
2025-11-01,Bílí Tygři Liberec,HC Litvínov,3,0,0.45,0.35,3.1,4.0,2.7,3.1,-0.9,-0.4,0.5277777777777778
2025-11-02,HC Olomouc,HC Oceláři Třinec,3,2,0.3,0.7,1.7,3.0,3.8,2.9,-1.3,0.9,0.2692307692307692
2025-11-02,HC Dynamo Pardubice,HC Olomouc,4,0,0.55,0.3,4.2,2.7,1.7,3.0,1.5,-1.3,0.8333333333333334
2025-11-02,HC Oceláři Třinec,HC Kometa Brno,4,7,0.7,0.5,3.8,2.9,3.0,2.3,0.9,0.7,0.7857142857142857
2025-11-02,Rytíři Kladno,HC Litvínov,2,2,0.4,0.35,2.4,3.4,2.4,2.9,-1.0,-0.5,0.6538461538461539
2025-11-02,HC Oceláři Třinec,BK Mladá Boleslav,6,2,0.7,0.3,3.8,2.9,1.3,2.6,0.9,-1.3,0.8333333333333334
2025-11-03,HC Energie Karlovy Vary,HC Oceláři Třinec,5,1,0.55,0.55,3.0,2.2,3.7,3.4,0.8,0.3,0.20833333333333334
2025-11-03,HC Škoda Plzeň,Mountfield HK,3,4,0.45,0.5,2.7,3.3,2.9,2.6,-0.6,0.3,0.42105263157894735
2025-11-03,HC Litvínov,HC Sparta Praha,4,1,0.3,0.7,2.5,3.1,3.8,2.6,-0.6,1.2,0.19047619047619047
2025-11-03,Rytíři Kladno,HC Oceláři Třinec,1,8,0.45,0.55,2.4,3.2,3.7,3.4,-0.8,0.3,0.17391304347826086
2025-11-03,HC Olomouc,HC Motor České Budějovice,3,3,0.3,0.45,1.5,3.1,2.6,3.3,-1.6,-0.7,0.55
2025-11-04,HC Vítkovice Ridera,HC Oceláři Třinec,2,3,0.45,0.45,2.8,3.8,3.5,3.4,-1.0,0.1,0.5625
